id,address_sido,address_sigungu,address_dong,address_full,hammer_price,reference_date,property_type,land_area_sqm,building_area_sqm,unit_price_py,land_price_sqm,approval_date,days_since_transaction,building_age,price_per_sqm,is_new,property_type_code
194,충청남도,아산시,음봉면,"충청남도 아산시 음봉면 원남리 247-2, 274-1, 259-10외 3필지",944760000.0,2024-04-11,다가구주택,-0.596952663608153,-0.2726444659446079,-0.1076461384214355,-0.41932302214901845,2017-01-09,0.2578607151552635,-0.880405135477559,-0.10790171235774057,0,0
195,충청남도,아산시,배방읍,충청남도 아산시 배방읍 갈매리 46116,1200000000.0,2023-09-08,노유자시설,-0.4559595535520465,0.0341521503386186,-0.16999371955867407,-0.306535857020208,2008-01-24,0.6940036468415742,-0.328575800350934,-0.17025309696585728,0,0
196,경기도,평택시,비전동,경기도 평택시  비전동 885,1550000000.0,2026-01-27,노유자시설,-0.4129166299121326,2.7569094980739464,-0.11014259537862497,-0.42896295079250657,1998-02-07,-1.0667215218179766,0.284567905345316,-0.11039832160955258,0,0
197,충청남도,천안서북구,쌍용동,충청남도 천안서북구  쌍용동 479-7외,3550000000.0,2024-04-16,노유자시설,-0.6357089173707243,0.7634453805056776,1.264736268145662,-0.06316473542076294,2021-08-04,0.24776481395882108,-1.125662617756059,1.2645644154447568,1,0
198,경기도,화성시,만세구,"경기도 화성시 만세구 남양읍 남양리 2314-1(토지, 제1동호 건물)",429976620.0,2021-10-09,근린주택,-0.7448802221605977,-0.07374517368489526,-0.12639103402453486,0.7253072743193039,2022-11-15,2.105410634104219,-1.186976988325684,-0.1266477514801753,1,0
199,경기도,화성만세구,남양읍,경기도 화성만세구 남양읍 남양리 2054-16,1200000000.0,2024-10-15,근린주택,-0.714569545124507,-0.29387324879078963,0.37286641647474733,0.24479390809005222,2021-08-05,-0.11972598959168153,-1.125662617756059,0.3726401558730701,1,0
200,경기도,화성만세구,남양읍,경기도 화성만세구 남양읍 남양리 2017-5,420000000.0,2024-01-09,근린주택,-0.7830329057554446,-0.8622911304863413,0.014935559660221793,0.5310256355043904,2015-12-29,0.44564447740909174,-0.757776394338309,0.014687463735257927,0,0
201,경기도,화성만세구,남양읍,경기도 화성만세구 남양읍 남양리 2039-20,910000000.0,2026-01-15,근린주택,-0.6851399924208608,-0.3599517492606747,0.05585645277394681,0.604437399789415,2011-10-07,-1.042491358946515,-0.512518912059809,0.055610853199641985,0,0
202,경기도,화성만세구,남양읍,경기도 화성만세구 남양읍 남양리 2149-1,1550000000.0,2026-03-23,근린주택,-0.7538236341349095,-0.34258046795822383,0.9904796275739359,0.3686299145102452,2019-07-15,-1.1777764349788429,-1.003033876616809,0.9902910440371827,0,0
203,경기도,화성만세구,남양읍,경기도 화성만세구 남양읍 남양리 2016-11,890000000.0,2025-01-10,근린주택,-0.7532949595354427,-0.4304137742120721,0.34505480288537427,0.5310256355043904,2015-08-06,-0.2953946704097789,-0.757776394338309,0.34482684565552923,0,0
